1.50E-06
1.50E-06
1.73E-06
1.73E-06
1.05E-06
1.73E-06
1.95E-06
1.50E-06
1.73E-06
2.18E-06
1.05E-06
1.50E-06
1.05E-06
1.50E-06
1.50E-06
1.05E-06
1.27E-06
8.20E-07
1.27E-06
1.50E-06
1.27E-06
1.95E-06
1.27E-06
1.50E-06
1.50E-06
1.73E-06
1.95E-06
1.05E-06
1.50E-06
1.50E-06
1.05E-06
1.50E-06
1.50E-06
1.27E-06
1.73E-06
1.73E-06
1.50E-06
1.73E-06
1.73E-06
1.95E-06
1.50E-06
8.20E-07
1.27E-06
1.05E-06
5.93E-07
1.05E-06
1.50E-06
1.73E-06
1.73E-06
8.20E-07
1.27E-06
1.73E-06
1.05E-06
1.50E-06
1.05E-06
1.50E-06
1.50E-06
1.50E-06
1.73E-06
1.50E-06
1.50E-06
1.73E-06
1.50E-06
1.27E-06
1.27E-06
1.27E-06
1.50E-06
1.95E-06
1.05E-06
1.95E-06
1.50E-06
1.27E-06
1.73E-06
1.73E-06
1.50E-06
1.73E-06
1.05E-06
1.27E-06
1.50E-06
1.27E-06
1.05E-06
1.05E-06
8.20E-07
1.73E-06
1.27E-06
1.27E-06
1.27E-06
1.27E-06
1.05E-06
1.27E-06
1.27E-06
1.50E-06
1.27E-06
1.27E-06
1.50E-06
1.50E-06
1.73E-06
1.50E-06
1.50E-06
1.95E-06
1.05E-06
1.05E-06
1.50E-06
1.50E-06
1.27E-06
1.05E-06
1.50E-06
1.05E-06
1.50E-06
1.50E-06
1.27E-06
1.05E-06
1.05E-06
1.50E-06
1.05E-06
1.50E-06
1.05E-06
5.93E-07
1.73E-06
1.05E-06
1.27E-06
1.50E-06
1.27E-06
1.27E-06
1.05E-06
8.20E-07
1.27E-06
3.67E-07
1.05E-06
5.93E-07
1.50E-06
1.27E-06
1.05E-06
1.27E-06
1.05E-06
1.05E-06
1.05E-06
1.05E-06
8.20E-07
1.27E-06
1.27E-06
8.20E-07
1.05E-06
0.0000015
1.27E-06
0.0000015
1.27E-06
8.20E-07
1.05E-06
0.0000015
1.05E-06
8.20E-07
1.27E-06
1.05E-06
8.20E-07
8.20E-07
1.27E-06
1.05E-06
8.20E-07
1.95E-06
0.0000015
1.27E-06
1.05E-06
1.05E-06
8.20E-07
1.05E-06
1.05E-06
8.20E-07
1.05E-06
1.05E-06
1.05E-06
1.27E-06
8.20E-07
1.27E-06
1.27E-06
0.0000015
1.27E-06
1.05E-06
1.27E-06
1.73E-06
0.0000015
1.27E-06
1.05E-06
0.0000015
1.05E-06
1.05E-06
1.05E-06
1.05E-06
1.27E-06
1.27E-06
1.05E-06
1.05E-06
0.0000015
1.27E-06
1.05E-06
0.0000015
0.0000015
1.05E-06
1.27E-06
1.27E-06
1.27E-06
1.27E-06
0.00000082
1.05E-06
1.05E-06
0.00000082
1.27E-06
1.73E-06
0.0000015
3.67E-07
1.05E-06
0.0000015
1.05E-06
0.00000082
0.0000015
1.05E-06
1.05E-06
5.93E-07
0.00000082
1.27E-06
1.05E-06
5.93E-07
1.05E-06
0.00000082
0.00000082
1.27E-06
0.0000015
1.05E-06
1.27E-06
0.0000015
0.00000082
1.27E-06
1.05E-06
1.05E-06
5.93E-07
1.27E-06
1.05E-06
0.0000015
0.00000082
0.00000082
1.27E-06
1.05E-06
1.27E-06
5.93E-07
1.27E-06
1.05E-06
1.05E-06
0.00000082
5.93E-07
5.93E-07
5.93E-07
0.00000082
1.27E-06
0.00000082
1.27E-06
0.0000015
1.27E-06
1.27E-06
1.27E-06
1.27E-06
0.00000082
3.67E-07
1.27E-06
1.05E-06
1.73E-06
5.93E-07
1.27E-06
0.0000015
0.00000082
1.05E-06
0.00000082
1.27E-06
0.00000082
3.67E-07
0.0000015
1.27E-06
5.93E-07
1.05E-06
3.67E-07
1.27E-06
1.05E-06
0.00000082
0.00000082
1.05E-06
0.00000082
1.05E-06
5.93E-07
1.05E-06
1.73E-06
0.00000082
1.27E-06
0.00000082
1.05E-06
1.05E-06
1.50E-06
1.05E-06
1.27E-06
1.27E-06
1.05E-06
1.27E-06
1.27E-06
1.05E-06
1.27E-06
1.27E-06
1.27E-06
1.27E-06
1.05E-06
5.93E-07
1.27E-06
0.00000082
1.27E-06
0.00000082
1.05E-06
1.05E-06
1.05E-06
0.00000082
1.05E-06
1.27E-06
5.93E-07
5.93E-07
0.00000082
1.05E-06
0.00000082
0.00000082
1.05E-06
0.00000082
5.93E-07
1.27E-06
0.00000082
0.00000082
3.67E-07
1.27E-06
1.05E-06
1.27E-06
5.93E-07
0.00000082
1.27E-06
3.67E-07
1.05E-06
1.05E-06
0.00000082
0.00000082
5.93E-07
3.67E-07
0.00000082
1.27E-06
0.00000082
1.27E-06
1.05E-06
1.05E-06
0.00000082
0.00000082
1.05E-06
1.05E-06
3.67E-07
5.93E-07
0.00000014
5.93E-07
1.05E-06
0.00000082
0.00000082
5.93E-07
0.00000082
0.00000082
0.00000082
0.00000082
1.50E-06
0.00000082
5.93E-07
1.05E-06
0.00000082
1.05E-06
3.67E-07
1.27E-06
1.05E-06
5.93E-07
1.05E-06
1.05E-06
5.93E-07
0.00000082
1.05E-06
5.93E-07
